"festival_year_id","year","raw_name_ko","admin_area_level1","admin_area_level2","period_raw","parsed_start_date","parsed_end_date","parsed_duration_days","date_parse_status","date_parse_confidence","parsed_months","date_parse_notes"
"16ad286c15678f86d6cd77352207c95228c0da3f","2018","제14회 해운대모래축제","부산광역시","해운대구","5.19~5.22
(4일간)","2018-05-19","2018-05-22","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"153d3e5237e7c7551a0f73d79ae18d14d72658e5","2018","제36회 해운대 달맞이 온천축제","부산광역시","해운대구","2.28~3.2      (3일간)","2018-02-28","2018-03-02","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0d434258561fc5aa0277ddc9cde20140ee42f48e","2018","제5회 해운대라꼬 빛축제","부산광역시","해운대구","18.12~'19.2","2018-18-12","2018-18-12",,"parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"9b561f9374981bd1fb46f4ca4458ce0f0eb256a6","2018","제8회 감천문화마을 
골목축제","부산광역시","사하구","4.27~4.29
(3일간)","2018-04-27","2018-04-29","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"622f7f5eaf9c5748e4f619c32b8cb0e7bae28355","2018","제6회 사하예술제","부산광역시","사하구","10월중
(7일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"71461d0bda6eff887fe06ae707060412a51d222f","2018","제6회 다대포어항문화축제","부산광역시","사하구","10월중
(2일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"5e33abbea40886bcf017a4d052b7828434f8da09","2018","금정산성역사문화축제
2018","부산광역시","금정구","6.22~6.24","2018-06-22","2018-06-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"c8b9da3b0354f0e80e1139b0c4d8490de512e04f","2018","2018 강서 낙동강변30리 벚꽃 축제","부산광역시","강서구","3.30.~4.1.
(3일간)","2018-03-30","2018-04-01","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"c3dfc65e032a869de8ccc9c6121e85b2edefc837","2018","명지시장전어축제","부산광역시","강서구","8월말
(3일간)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"4fd05185c4b3eeb745d700b9dca857f3ff5cb654","2018","연제고분판타지축제","부산광역시","연제구","4.7~4.8
(2일간)","2018-04-07","2018-04-08","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"7f0d21e3d03f15f360e438823d482d19d43f36f4","2018","광안리어방축제","부산광역시","수영구","4.27~4.29
(3일간)","2018-04-27","2018-04-29","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a63b9ce7baa50c4a4dabfd23dc02221c86c98af2","2018","제18회사상강변축제","부산광역시","사상구","9.14~16
(3일간)","2018-09-14","2018-09-16","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0878ec0403710b063fdece3661cd9134a9832f91","2018","기장 미역·다시마 축제","부산광역시","기장군","4월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"fff9e2800c201f47f7b39ed8bdfa6336835e14e1","2018","기장멸치축제","부산광역시","기장군","4.19~4.22
(4일간)","2018-04-19","2018-04-22","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"450f0e1a1846982c83864fa08517f0c6df4a46aa","2018","철마한우불고기축제","부산광역시","기장군","10.3~10.6.   
(4일간, 예정)","2018-10-03","2018-10-06","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"20d5264af6dcb01951679c281f0e12e4a7659949","2018","형형색색 달구벌
관등놀이","대구광역시","시자체","4.22~4.30
(8일간)","2018-04-22","2018-04-30","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"f002bea21f54a1daf50521b7ebd62840a58f36ce","2018","대구약령시
한방문화축제","대구광역시","대구광역시, 중구","5.3~5.7
(5일간)","2018-05-03","2018-05-07","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b91f2fd7d6a90bfd3ac5064608a2d86c82cbed76","2018","컬러풀대구페스티벌","대구광역시","시자체","5.5~5.6
(2일간)","2018-05-05","2018-05-06","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"e75b82d6615bf576669df6ae6a76135154c45cb5","2018","대구치맥페스티벌","대구광역시","시자체","7.18.~7.22
(5일간)","2018-07-18","2018-07-22","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b56cb5f343c119a35e9a9e446a2b9d36c79557dc","2018","대구국제호러연극제","대구광역시","시자체","7.19~7.22
(4일간)","2018-07-19","2018-07-22","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a262096392f87e0c19389625de1a7608d6b1b185","2018","대구국제바디페인팅페스티벌","대구광역시","시자체","8.25~8.26
(2일간)","2018-08-25","2018-08-26","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"08660c9f1bcb39a32ab3129a44f251624bf43988","2018","대구생활문화제","대구광역시","시자체","2018. 9. 28
~ 10. 7
(7일간)","2018-09-28","2018-10-07","10","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b2624998f7a7951688844b91d1d81a46aefd81a8","2018","팔공산 산중장터‘승시’","대구광역시","시자체","10.5~10.8
(4일간)","2018-10-05","2018-10-08","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"169c1aeb53161b8eb20b56283a0d43856becd00b","2018","대구국제패션문화
페스티벌","대구광역시","지자체","미정",,,,"missing_or_ambiguous","low","System.Object[]","No exact day-level range parsed"
"3dadde078f6e4a4e789abc09d7fc32a97b35a53b","2018","동성로축제","대구광역시","중구","5.11~5.13
(3일간)","2018-05-11","2018-05-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d6a7908827f12e4f21122e30edc743fd2c57c895","2018","대구패션주얼리위크","대구광역시","중구","5.11~5.13
(3일간)","2018-05-11","2018-05-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"fd5e620c145f1e1a9c1edf205ab8abb1c4d6aa65","2018","서문시장 대축제","대구광역시","중구","9월~10월중              (3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"0fb04692e46ba2b0037dcee5bc023d03c36f54a7","2018","대구화교중화문화축제","대구광역시","중구","10월중(2일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9a99408b5ed87b6b006ac6abeea788eeeb84c8ba","2018","팔공산 벚꽃축제","대구광역시","동구","4월 중
(3~5일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"7fb23975b1d53ab1c1db0ed0a528920e9003fbbf","2018","팔공산 단풍축제","대구광역시","동구","10월 중
(3~5일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9b9233d81576bf9055918287302c057293af07be","2018","제24회 대덕제
대구앞산빨래터 축제","대구광역시","남구","4.28~4.29
(2일간)","2018-04-28","2018-04-29","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"99a13543219383c260c4cb067a4295785602d25f","2018","제5회
대명공연문화거리
로드페스티벌","대구광역시","남구","5월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"d48744bc74243b108fdc7b641ace6e226ec752f9","2018","제12회
신천돗자리음악회","대구광역시","남구","7월말~8월초
(2~3일간)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"295fb578b242663087ce64df2aff27daa4ce5d6b","2018","안지랑곱창
젊음의 거리 축제","대구광역시","남구","8.24~8.25
(2일간)","2018-08-24","2018-08-25","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"901ad3f0af2ef50005f87a4aa7e892f78523ccfe","2018","금호강바람소리길축제","대구광역시","북구","9월중(2일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"8f39df39f6055b66607da69b4c0ddf7a10397464","2018","수성못 페스티벌
(Suseong Lake Festival)","대구광역시","수성구","9.7~9.
(3일간)","2018-09-07","2018-09-09","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"bd182eb0bab71a08550ba797343df66d1150a78d","2018","장미꽃 필(feel) 무렵","대구광역시","달서구","5.11~13","2018-05-11","2018-05-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"75eddb725d7cb37d13ec0a745a611161cd0a3492","2018","제22회 비슬산
참꽃문화제","대구광역시","달성군","4월 중순
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9a88b0848670c2438277a7c97ab9dcd0e034c043","2018","달성 100대 피아노","대구광역시","달성군","9월말
(2일간)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"58640ad0fe3ceb5217f024a9c84a598ca3c87238","2018","인천펜타포트음악축제","인천광역시","시자체","7월~8월",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"78913d9c6d320973dd25ab22f921eccd37228196","2018","2018 애인페스티벌","인천광역시","시자체","8~10월",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"1678e5bd4ea4cfc7a58e973a53f2eefb7371cd8f","2018","송도세계문화관광축제","인천광역시","시자체","8월말~9월초",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"586a7f4e84a7337a886051d54f9f574eb0e48b7f","2018","인천음식문화박람회","인천광역시","시자체","9.7~9.9
(3일간)","2018-09-07","2018-09-09","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9878e107f257abe5c695864d1d92dc1a88b53a7c","2018","인천송도불빛축제","인천광역시","인천경제자유구역청","10월 중
(10일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"2af533eae81cae2dd0f2d559dfc2df0d703a70d5","2018","인천개항장 야행(밤마실)","인천광역시","중구","9.8~9.9
10.6~10.7","2018-09-08","2018-09-09","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b28942a21ec009640e6e96240b470e9f331f1ce6","2018","자유공원 문화관광축제","인천광역시","중구","4월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"de14ca9cd50bffb8e990e8e10fe9aad74d51565d","2018","9.15인천상륙작전축제","인천광역시","중구","9월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"e2c2d50ce2973da9fde2418570020783faa36872","2018","연안부두축제","인천광역시","중구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"cf136b7137eadb4127e3658e8276939e439257c1","2018","무의도 춤축제","인천광역시","중구","8월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"6a5d453fe4bd221ec62b7d9ec983d8b831fb93d1","2018","화도진축제","인천광역시","동구","5.18~5.19
(2일간)","2018-05-18","2018-05-19","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"bee94d73c7fb36c9cae0922dc85c976bdea8396b","2018","주안미디어문화축제","인천광역시","남구","9.8.~9.15.
(8일간)","2018-09-08","2018-09-15","8","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"8292e64164e83fc6011a593e13257eb98e4f0e87","2018","인천 원도사제","인천광역시","남구","10.6~10.7
(예정)","2018-10-06","2018-10-07","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"56a5218921359298bb9f2366ae846fd12f651a26","2018","인천송도해변
여름대축제","인천광역시","연수구","7~8월 중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"1ef8edc8ea122b8cfcc3f6d01d92ac0c2652211d","2018","연수 능허대문화축제","인천광역시","연수구","10월 중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"a7828066f7f9aeedddcf8e2afbe8339e97ccbd70","2018","소래포구축제","인천광역시","남동구","2018.10월
(3일간)","2018-18-10","2018-18-10",,"parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"2ee7b160f6942773baa0dbaef49374aaf1d0649f","2018","부평풍물대축제","인천광역시","부평구","10.12~10.14
(3일간)","2018-10-12","2018-10-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"931a8f6ccca9fcfbabf172448522b9c8e72856e2","2018","서곶문화예술제","인천광역시","서구","9월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"e43223d156956dae1f20dd269de30cea1b8879fc","2018","정서진피크닉클래식","인천광역시","서구","9월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"c8976bda1108d1d98786bc26faba95867009d93d","2018","고려산진달래축제","인천광역시","강화군","4.14.~4. 22.
(9일간)","2018-04-14","2018-04-22","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"c4aa66e9c704d526bfe069980d98644c58363ca5","2018","개천대축제","인천광역시","강화군","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"7376b75563158fae22caa140de699cf1ccbd6727","2018","삼랑성역사문화축제","인천광역시","강화군","10.6~10.14
(9일간)","2018-10-06","2018-10-14","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"c8058a90e889e713dc2c284630b3d03ebbc22e46","2018","강화도새우젓축제","인천광역시","강화군","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"8a40cac37b4f86aff562d39b35f73dd9913b3fde","2018","강화고려인삼축제","인천광역시","강화군","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"699ad3e3598deccbae17944a10da6aa99c18c5b4","2018","강화고려문화축전","인천광역시","강화군","7.28~7.29
(2일간)","2018-07-28","2018-07-29","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"23bcbd70a9d797a0ecd21b36238e08d5c524a478","2018","강화 문화재 야행(찬란한 고려왕도에 흠뻑 젖다!)","인천광역시","강화군","7.20.~7.21.
9.14~9.15","2018-07-20","2018-07-21","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"2589e81f33724101515e49029ba699787151c404","2018","2018세계청년축제","광주광역시","시자체","7월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"425c5e159cc52cce6684f3106737a0fbf28d3d66","2018","광주세계김치축제","광주광역시","시자체","11월~12월
(예정)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"d4f198cee6ab9126f277beb8f498fb2387b5c9cd","2018","ACC광주프린지인터내셔널","광주광역시","시자체","9.28~9.30
(3일간)","2018-09-28","2018-09-30","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"cf20537c9e84d27267d7986ccef9b8ac7b7beae9","2018","제15회 추억의 
충장축제","광주광역시","동구","10. 3~10.7
(5일간)","2018-10-03","2018-10-07","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"3a565d5095cbf02020ce3f05adf43a681347b989","2018","서창만드리풍년제","광주광역시","서구","7월중
(1일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"47bf90d80d6fc0be0ba3adbc78d0b7770630e9fc","2018","영산강 서창들녘 
억새축제","광주광역시","서구","10. 11~14
(4일간)","2018-10-11","2018-10-14","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"217e43af842039b7d847cda7eabf2e63e6742618","2018","제36회 고싸움놀이축제","광주광역시","미기재","18.3.1~3.4
(4일간)","2018-03-01","2018-03-04","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"cc6ec0cc943b8ef887deee4ad3934cbb6a8b5703","2018","인문학축제 제8회 
굿모닝!양림","광주광역시","남구","10월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"fb99cb03ea09ee3c974f4cc63e8076b920801310","2018","제12회 
광산우리밀축제","광주광역시","광산구","5.25~5.27
(3일간)","2018-05-25","2018-05-27","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"3de20b342c12f3d2bacb674a9ff9ee1631db4a65","2018","금강로하스축제","대전광역시","대덕구","4.6~4.8
(3일간)","2018-04-06","2018-04-08","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"8e8d3a86a4b33b9f2dce4862d65206d7585b0e84","2018","유성온천문화축제","대전광역시","유성구","5.11~13
(3일간)","2018-05-11","2018-05-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"daa6cbe4b4dc13c09a4d83ce8d739382de6673a7","2018","서구힐링 아트페스티벌","대전광역시","서구","5.25~5.27
(3일간)","2018-05-25","2018-05-27","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1dc514047de97782e0220b5e3599e4ec73d86aa7","2018","견우직녀축제","대전광역시","시자체","8.18~8.19
(2일간)","2018-08-18","2018-08-19","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"760d0c7fbdff3f1ba3b3464384fc7c0fbead5219","2018","대전국제와인페어","대전광역시","시자체","8.31~9.2
(3일간)","2018-08-31","2018-09-02","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"2dbb4523e43243f78a80acfb606a985fa91fb6fb","2018","칼국수축제","대전광역시","중구","9~10월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"846bc28f54dcbe9386b187078fe2160cef965b35","2018","대전효문화뿌리축제","대전광역시","중구","9~10월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"f2746d459129eac243524c47f23f699b426b3e88","2018","대전사이언스페스티벌","대전광역시","시자체","10월중
(4일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"b391366c63e5580bf83d002a7f69e0f4032c06d2","2018","계족산맨발축제","대전광역시","민간","5.12~13
(2일간)","2018-05-12","2018-05-13","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9d843c5997445f786a2c462a55e9f30b05f5e68e","2018","디쿠페스티벌","대전광역시","민간","2.24~2.25
8월중
(2일간)
년2회",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"4d9105257bc35cfedff0a8e6e3b1aa67e0640056","2018","제2회울산건축문화제","울산광역시","시자체","11월초
(6일간)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"6a41f170402c4c309cc7a990423c7161655fe333","2018","제12회 울산대공원     장미축제","울산광역시","시자체","5.18.~5.27 (10일간)","2018-05-18","2018-05-27","10","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b6f53d694dac548294ca7c124546af64d6331691","2018","서머페스티벌","울산광역시","시자체","7월 중
(7일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"491012069e42027a5bb31ac17509a1053f1d501d","2018","처용문화제","울산광역시","시자체","10월 중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"6d662259104104d7ee305470bada23c2987869be","2018","월드뮤직×
아시아퍼시픽뮤직미팅","울산광역시","시자체","9월 중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"c98fdd0b60403dcd261066776c7370d69b02e363","2018","한글문화예술제","울산광역시","시자체","10.7.~10.9.
(3일)","2018-10-07","2018-10-09","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"6fddc2da361b085336132653004ab5f8c312b427","2018","웰빙라이프 울산행사","울산광역시","시자체","10월 중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9aa26d332ba6bd6cdada0d43ace88c9a32f2c4bd","2018","울산119안전문화축제","울산광역시","시자체","10.12~10.14
(3일간)","2018-10-12","2018-10-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9aa04c3636a5c32b78b5a2c72080fe9e45380c6e","2018","2018 태화강
 봄꽃대향연","울산광역시","시자체","5.10.~5.13
 (4일간)","2018-05-10","2018-05-13","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4741ae827b9dbdc68d6b5950f66bc4111ba58c1f","2018","2018 태화강
 가을국향","울산광역시","시자체","10월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"e985ee3a8ddae01995a29cb5d1fdcfbb741a89aa","2018","2018 울산마두희축제","울산광역시","중구","6.22~6.24
(3일간)","2018-06-22","2018-06-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d96446ea1fa5302a98186941c1bddf0b6b883da9","2018","제13회 울산중구 눈꽃축제","울산광역시","중구","12.24.~12.25
(2일간)","2018-12-24","2018-12-25","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"156b53919b36525e77008640e196ecf078ec240b","2018","울산고래축제","울산광역시","남구","7.5~7.8
(4일간)","2018-07-05","2018-07-08","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0fd53724868fb715462876ca1056f6b61f2b8b6a","2018","울산조선해양축제","울산광역시","동구","7.20~7.22
(3일간)","2018-07-20","2018-07-22","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"6553f38fd82c97e66818d2a90e18bbcbaca1f6c5","2018","제15회 울산쇠부리축제","울산광역시","북구","5.11. ~ 5.13.
( 3일간)","2018-05-11","2018-05-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"49f484f9bc4c4571b4a1ff62dcb7923f68441e4a","2018","제15회 무룡예술제","울산광역시","북구","9~10월중
(10일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"5e02da5e580afe501550020fd93e0cc0035f1c37","2018","언양한우불고기 축제","울산광역시","울주군","9~10 중 
(3일간)",,,,"unparsed","low","System.Object[]","No supported period pattern matched"
"91aa5d16e679c67465f0b0459480cd52dbf070e0","2018","2018울산옹기축제","울산광역시","울주군","5.4.~5.7
(4일간)","2018-05-04","2018-05-07","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"cf7f8431d2efeabcb5eaf15b146667b263f1c420","2018","울주세계산악영화제","울산광역시","울주군","9~10중
(5일간)",,,,"unparsed","low","System.Object[]","No supported period pattern matched"
"dc30d7821456d2816bb1ea23ba723f9a25601b35","2018","간절곶 해맞이","울산광역시","울주군","12.31.~1.1.
(2일간)","2018-12-31","2019-01-01","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9f8ea9210045b5f7bb75b421d8d668681aac76cb","2018","울산배축제","울산광역시","울주군","10월 중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"fd73314310277577fc29c3ee38ab2041e2833057","2018","제2회 햇토우랑 대축제","울산광역시","울주군","5.5~5.7
(3일간)","2018-05-05","2018-05-07","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"8fba67ad8bf570a233c3a8827481af4c0b3a9ba5","2018","언양 한우 불고기축제","울산광역시","울주군","10월 중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"83d1bb662495049b276ab1d58be9c3ebd9a8de52","2018","울산축산인한마음대회","울산광역시","울주군","9~10월중
(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"4e5e4b94a51843baaed72181d847fa1635cf57a9","2018","세종축제","세종특별 자치시청","시자체","10.6~10.9","2018-10-06","2018-10-09","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"668e01b9e5163fc129e336f93724cd83316eed86","2018","푸드트럭페스티벌","세종특별 자치시청","시자체","10.6~10.9","2018-10-06","2018-10-09","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"96b7d3f553e2e6e6b22c1208934bb15debcc15b7","2018","세종조치원 복숭아 봄꽃 축제","세종특별 자치시청","시자체","4월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"f52bf35a3f949afe3fb4d9e29a5d7a8f19dab24f","2018","2018 안성맞춤 남사당 바우덕이축제","경기도","안성시","9월말~10월초
(10.04 길놀이,
10.05~10.09 예정)","2018-10-05","2018-10-09","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4e8426128bbaa94b0b5bec17a90287e3e54aa31d","2018","제15회 자라섬 국제재즈페스티벌","경기도","가평군","10.12~10.14
(3일간)","2018-10-12","2018-10-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"597be8c9147b20e9ef434f5ecdad9f4014946b2f","2018","양평 단월 고로쇠축제","경기도","양평군","3.17~3.18
(2일간)","2018-03-17","2018-03-18","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"db5c23f0123429cc656052781755d3f2bc2e47ca","2018","양평 산수유 한우축제","경기도","양평군","4.7~4.8
(2일간","2018-04-07","2018-04-08","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"e4fde815610708bba34a622d6e7b41c2f0f11ba6","2018","양평용문산산나물축제","경기도","양평군","5.4~5.6
(3일간)","2018-05-04","2018-05-06","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5f2f2192652285ed3dabb5a1275dcdab7dbec35f","2018","양평물축제","경기도","양평군","7월말~8월초
(3일간)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"f2ff595841278baff366d8619dc65c220f173864","2018","시흥갯골축제","경기도","시흥시","9.28~9.30
(3일간)","2018-09-28","2018-09-30","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"505008cf2024fab90fc1bbb4ddfb5299610b13fd","2018","물왕예술제","경기도","시흥시","5월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"a1fd4369ae5579d3645ac832ae59ae5ca5743697","2018","천일홍 축제(가칭)","경기도","양주시","9월중(예정)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"182bb8a3da92fd8fda82b8d2bdf06a2921b95675","2018","의왕철도축제","경기도","의왕시","5.5~5.7
(3일간,예정)","2018-05-05","2018-05-07","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"e433bdc3b0afc245c3dab657ab8277a48e26c462","2018","의왕백운예술제","경기도","의왕시","9.15~9.16
(2일간,예정)","2018-09-15","2018-09-16","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"899b4bb25202b9c8967b2e5ce00468c86771e9db","2018","제32회                       남양주다산문화제","경기도","남양주시","9.14. ~ 9.16.          (3일간)","2018-09-14","2018-09-16","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"8acb2bfd67fde2f07c809f6832afbee07e5bc6e1","2018","남양주 슬로라이프 
국내대회","경기도","남양주시","10월첫주
(예정)",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"08a57bb993e9a75f86fd71e72a36392f62b66f04","2018","제13회 광릉숲축제","경기도","남양주시","6.16~6.17
(2일간)","2018-06-16","2018-06-17","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"92fac99b0135733bbabbda02650682f8e007a67e","2018","산수유축제","경기도","이천시","4월초",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"a35f86dc739bb9f208e91129f36bce4dcaa00c34","2018","이천도자기축제","경기도","이천시","4.27.~5.13.","2018-04-27","2018-05-13","17","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4f73b899629cc95c04c7f9e5832949ad940da916","2018","이천체험문화축제","경기도","이천시","5월중(3일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"23f2a2184a8d0a0b15a11955f5953bb3756f1207","2018","서희문화제","경기도","이천시","9월 중(2일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"7f3e5f2ce4fb59817a62dfcc328b851ce3ed1972","2018","제22회햇사레장호원복숭아축제","경기도","이천시","9.21~9.23","2018-09-21","2018-09-23","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"41c2a39b4fd914f6e715e03e11e4fe36bb01414c","2018","이천쌀문화축제","경기도","이천시","10. 17.~21.","2018-10-17","2018-10-21","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
